HechoVictimaID,ID_HECHO,FechaID,VictimaID
3294,2017-0140,255,586
3295,2017-0140,253,624
3296,2017-0140,254,624
3297,2017-0140,255,624
3298,2017-0140,253,636
3299,2017-0140,254,636
3300,2017-0140,255,636
3301,2017-0140,253,693
3302,2017-0140,254,693
3303,2017-0140,255,693
3304,2017-0141,256,250
3305,2017-0143,257,251
3306,2017-0143,257,566
3307,2017-0144,258,252
3308,2017-0144,259,252
3309,2017-0144,258,252
3310,2017-0144,259,252
3311,2017-0145,258,49
3312,2017-0145,259,49
3313,2017-0145,258,206
3314,2017-0145,259,206
3315,2017-0145,258,253
3316,2017-0145,259,253
3317,2017-0145,258,347
3318,2017-0145,259,347
3319,2017-0145,258,49
3320,2017-0145,259,49
3321,2017-0145,258,206
3322,2017-0145,259,206
3323,2017-0145,258,253
3324,2017-0145,259,253
3325,2017-0145,258,347
3326,2017-0145,259,347
3327,2017-0147,260,254
3328,2017-0147,260,528
3329,2017-0147,260,572
3330,2017-0147,260,687
3331,2017-0148,261,255
3332,2017-0148,261,456
3333,2017-0149,262,256
3334,2017-0150,263,223
3335,2017-0150,264,223
3336,2017-0150,263,257
3337,2017-0150,264,257
3338,2017-0150,263,407
3339,2017-0150,264,407
3340,2017-0150,263,223
3341,2017-0150,264,223
3342,2017-0150,263,257
3343,2017-0150,264,257
3344,2017-0150,263,407
3345,2017-0150,264,407
3346,2017-0151,263,148
3347,2017-0151,264,148
3348,2017-0151,263,208
3349,2017-0151,264,208
3350,2017-0151,263,258
3351,2017-0151,264,258
3352,2017-0151,263,282
3353,2017-0151,264,282
3354,2017-0151,263,349
3355,2017-0151,264,349
3356,2017-0151,263,426
3357,2017-0151,264,426
3358,2017-0151,263,428
3359,2017-0151,264,428
3360,2017-0151,263,443
3361,2017-0151,264,443
3362,2017-0151,263,488
3363,2017-0151,264,488
3364,2017-0151,263,537
3365,2017-0151,264,537
3366,2017-0151,263,545
3367,2017-0151,264,545
3368,2017-0151,263,613
3369,2017-0151,264,613
3370,2017-0151,263,629
3371,2017-0151,264,629
3372,2017-0151,263,680
3373,2017-0151,264,680
3374,2017-0151,263,148
3375,2017-0151,264,148
3376,2017-0151,263,208
3377,2017-0151,264,208
3378,2017-0151,263,258
3379,2017-0151,264,258
3380,2017-0151,263,282
3381,2017-0151,264,282
3382,2017-0151,263,349
3383,2017-0151,264,349
3384,2017-0151,263,426
3385,2017-0151,264,426
3386,2017-0151,263,428
3387,2017-0151,264,428
3388,2017-0151,263,443
3389,2017-0151,264,443
3390,2017-0151,263,488
3391,2017-0151,264,488
3392,2017-0151,263,537
3393,2017-0151,264,537
3394,2017-0151,263,545
3395,2017-0151,264,545
3396,2017-0151,263,613
3397,2017-0151,264,613
3398,2017-0151,263,629
3399,2017-0151,264,629
3400,2017-0151,263,680
3401,2017-0151,264,680
3402,2017-0152,265,259
3403,2017-0153,266,31
3404,2017-0153,267,31
3405,2017-0153,266,226
3406,2017-0153,267,226
3407,2017-0153,266,260
3408,2017-0153,267,260
3409,2017-0153,266,439
3410,2017-0153,267,439
3411,2017-0153,266,480
3412,2017-0153,267,480
3413,2017-0153,266,31
3414,2017-0153,267,31
3415,2017-0153,266,226
3416,2017-0153,267,226
3417,2017-0153,266,260
3418,2017-0153,267,260
3419,2017-0153,266,439
3420,2017-0153,267,439
3421,2017-0153,266,480
3422,2017-0153,267,480
3423,2017-0153,266,3
3424,2017-0153,267,3
3425,2017-0153,266,6
3426,2017-0153,267,6
3427,2017-0153,266,19
3428,2017-0153,267,19
3429,2017-0153,266,41
3430,2017-0153,267,41
3431,2017-0153,266,50
3432,2017-0153,267,50
3433,2017-0153,266,55
3434,2017-0153,267,55
3435,2017-0153,266,85
3436,2017-0153,267,85
3437,2017-0153,266,136
3438,2017-0153,267,136
3439,2017-0153,266,142
3440,2017-0153,267,142
3441,2017-0153,266,261
3442,2017-0153,267,261
3443,2017-0153,266,334
3444,2017-0153,267,334
3445,2017-0153,266,356
3446,2017-0153,267,356
3447,2017-0153,266,389
3448,2017-0153,267,389
3449,2017-0153,266,476
3450,2017-0153,267,476
3451,2017-0153,266,620
3452,2017-0153,267,620
3453,2017-0153,266,684
3454,2017-0153,267,684
3455,2017-0153,266,3
3456,2017-0153,267,3
3457,2017-0153,266,6
3458,2017-0153,267,6
3459,2017-0153,266,19
3460,2017-0153,267,19
3461,2017-0153,266,41
3462,2017-0153,267,41
3463,2017-0153,266,50
3464,2017-0153,267,50
3465,2017-0153,266,55
3466,2017-0153,267,55
3467,2017-0153,266,85
3468,2017-0153,267,85
3469,2017-0153,266,136
3470,2017-0153,267,136
3471,2017-0153,266,142
3472,2017-0153,267,142
3473,2017-0153,266,261
3474,2017-0153,267,261
3475,2017-0153,266,334
3476,2017-0153,267,334
3477,2017-0153,266,356
3478,2017-0153,267,356
3479,2017-0153,266,389
3480,2017-0153,267,389
3481,2017-0153,266,476
3482,2017-0153,267,476
3483,2017-0153,266,620
3484,2017-0153,267,620
3485,2017-0153,266,684
3486,2017-0153,267,684
3487,2017-0154,266,262
3488,2017-0154,267,262
3489,2017-0154,266,465
3490,2017-0154,267,465
3491,2017-0154,266,497
3492,2017-0154,267,497
3493,2017-0154,266,547
3494,2017-0154,267,547
3495,2017-0154,266,262
3496,2017-0154,267,262
3497,2017-0154,266,465
3498,2017-0154,267,465
3499,2017-0154,266,497
3500,2017-0154,267,497
3501,2017-0154,266,547
3502,2017-0154,267,547
3503,2017-0155,268,263
3504,2017-0157,269,264
3505,2017-0157,269,485
3506,2017-0157,269,544
3507,2017-0158,270,141
3508,2017-0158,270,175
3509,2017-0158,270,186
3510,2017-0158,270,265
3511,2017-0158,270,365
3512,2017-0158,270,418
3513,2017-0158,270,441
3514,2017-0158,270,466
3515,2017-0158,270,553
3516,2017-0158,270,681
3517,2017-0158,270,685
3518,2017-0159,271,81
3519,2017-0159,271,87
3520,2017-0159,271,140
3521,2017-0159,271,266
3522,2017-0159,271,342
3523,2017-0159,271,361
3524,2017-0159,271,378
3525,2017-0159,271,398
3526,2017-0159,271,446
3527,2017-0159,271,587
3528,2017-0159,271,604
3529,2017-0159,271,641
3530,2017-0159,271,668
3531,2017-0159,271,697
3532,2017-0160,272,193
3533,2017-0160,272,201
3534,2017-0160,272,267
3535,2017-0160,272,268
3536,2017-0161,273,193
3537,2017-0161,273,201
3538,2017-0161,273,267
3539,2017-0161,273,268
3540,2018-0001,274,108
3541,2018-0001,274,269
3542,2018-0002,275,270
3543,2018-0003,276,271
3544,2018-0003,276,478
3545,2018-0003,276,533
3546,2018-0003,276,638
3547,2018-0004,277,109
3548,2018-0004,278,109
3549,2018-0004,277,187
3550,2018-0004,278,187
3551,2018-0004,277,272
3552,2018-0004,278,272
3553,2018-0004,277,475
3554,2018-0004,278,475
3555,2018-0004,277,595
3556,2018-0004,278,595
3557,2018-0004,277,622
3558,2018-0004,278,622
3559,2018-0004,277,669
3560,2018-0004,278,669
3561,2018-0004,277,109
3562,2018-0004,278,109
3563,2018-0004,277,187
3564,2018-0004,278,187
3565,2018-0004,277,272
3566,2018-0004,278,272
3567,2018-0004,277,475
3568,2018-0004,278,475
3569,2018-0004,277,595
3570,2018-0004,278,595
3571,2018-0004,277,622
3572,2018-0004,278,622
3573,2018-0004,277,669
3574,2018-0004,278,669
3575,2018-0005,277,273
3576,2018-0005,278,273
3577,2018-0005,277,273
3578,2018-0005,278,273
3579,2018-0006,279,274
3580,2018-0007,280,106
3581,2018-0007,280,169
3582,2018-0007,280,275
3583,2018-0007,280,558
3584,2018-0007,280,658
3585,2018-0008,281,276
3586,2018-0009,282,1
3587,2018-0009,282,147
3588,2018-0009,282,190
3589,2018-0009,282,277
3590,2018-0010,283,57
3591,2018-0010,283,278
3592,2018-0010,283,433
3593,2018-0010,283,550
3594,2018-0010,283,555
3595,2018-0011,284,200
3596,2018-0011,284,279
3597,2018-0011,284,306
3598,2018-0011,284,578
3599,2018-0012,285,27
3600,2018-0012,285,29
3601,2018-0012,285,160
3602,2018-0012,285,232
3603,2018-0012,285,280
3604,2018-0012,285,374
3605,2018-0012,285,385
3606,2018-0012,285,481
3607,2018-0013,286,281
3608,2018-0013,286,396
3609,2018-0013,286,458
3610,2018-0013,286,543
3611,2018-0014,287,148
3612,2018-0014,287,208
3613,2018-0014,287,258
3614,2018-0014,287,282
3615,2018-0014,287,349
3616,2018-0014,287,426
3617,2018-0014,287,428
3618,2018-0014,287,443
3619,2018-0014,287,488
3620,2018-0014,287,537
3621,2018-0014,287,545
3622,2018-0014,287,613
3623,2018-0014,287,629
3624,2018-0014,287,680
3625,2018-0015,288,126
3626,2018-0015,288,154
3627,2018-0015,288,156
3628,2018-0015,288,173
3629,2018-0015,288,283
3630,2018-0015,288,291
3631,2018-0015,288,383
3632,2018-0015,288,457
3633,2018-0015,288,546
3634,2018-0015,288,601
3635,2018-0015,288,611
3636,2018-0015,288,284
3637,2018-0016,289,285
3638,2018-0016,289,300
3639,2018-0016,289,429
3640,2018-0016,289,492
3641,2018-0016,289,531
3642,2018-0016,289,538
3643,2018-0016,289,610
3644,2018-0016,289,671
3645,2018-0016,289,677
3646,2018-0017,290,65
3647,2018-0017,291,65
3648,2018-0017,292,65
3649,2018-0017,290,97
3650,2018-0017,291,97
3651,2018-0017,292,97
3652,2018-0017,290,286
3653,2018-0017,291,286
3654,2018-0017,292,286
3655,2018-0017,290,351
3656,2018-0017,291,351
3657,2018-0017,292,351
3658,2018-0017,290,508
3659,2018-0017,291,508
3660,2018-0017,292,508
3661,2018-0017,290,65
3662,2018-0017,291,65
3663,2018-0017,292,65
3664,2018-0017,290,97
3665,2018-0017,291,97
3666,2018-0017,292,97
3667,2018-0017,290,286
3668,2018-0017,291,286
3669,2018-0017,292,286
3670,2018-0017,290,351
3671,2018-0017,291,351
3672,2018-0017,292,351
3673,2018-0017,290,508
3674,2018-0017,291,508
3675,2018-0017,292,508
3676,2018-0017,290,65
3677,2018-0017,291,65
3678,2018-0017,292,65
3679,2018-0017,290,97
3680,2018-0017,291,97
3681,2018-0017,292,97
3682,2018-0017,290,286
3683,2018-0017,291,286
3684,2018-0017,292,286
3685,2018-0017,290,351
3686,2018-0017,291,351
3687,2018-0017,292,351
3688,2018-0017,290,508
3689,2018-0017,291,508
3690,2018-0017,292,508
3691,2018-0018,290,43
3692,2018-0018,291,43
3693,2018-0018,292,43
3694,2018-0018,290,228
3695,2018-0018,291,228
3696,2018-0018,292,228
3697,2018-0018,290,287
3698,2018-0018,291,287
3699,2018-0018,292,287
3700,2018-0018,290,289
3701,2018-0018,291,289
3702,2018-0018,292,289
3703,2018-0018,290,298
3704,2018-0018,291,298
3705,2018-0018,292,298
3706,2018-0018,290,328
3707,2018-0018,291,328
3708,2018-0018,292,328
3709,2018-0018,290,616
3710,2018-0018,291,616
3711,2018-0018,292,616
3712,2018-0018,290,630
3713,2018-0018,291,630
3714,2018-0018,292,630
3715,2018-0018,290,682
3716,2018-0018,291,682
3717,2018-0018,292,682
3718,2018-0018,290,43
3719,2018-0018,291,43
3720,2018-0018,292,43
3721,2018-0018,290,228
3722,2018-0018,291,228
3723,2018-0018,292,228
3724,2018-0018,290,287
3725,2018-0018,291,287
3726,2018-0018,292,287
3727,2018-0018,290,289
3728,2018-0018,291,289
3729,2018-0018,292,289
3730,2018-0018,290,298
3731,2018-0018,291,298
3732,2018-0018,292,298
3733,2018-0018,290,328
3734,2018-0018,291,328
3735,2018-0018,292,328
3736,2018-0018,290,616
3737,2018-0018,291,616
3738,2018-0018,292,616
3739,2018-0018,290,630
3740,2018-0018,291,630
3741,2018-0018,292,630
3742,2018-0018,290,682
3743,2018-0018,291,682
3744,2018-0018,292,682
3745,2018-0018,290,43
3746,2018-0018,291,43
3747,2018-0018,292,43
3748,2018-0018,290,228
3749,2018-0018,291,228
3750,2018-0018,292,228
3751,2018-0018,290,287
3752,2018-0018,291,287
3753,2018-0018,292,287
3754,2018-0018,290,289
3755,2018-0018,291,289
3756,2018-0018,292,289
3757,2018-0018,290,298
3758,2018-0018,291,298
3759,2018-0018,292,298
3760,2018-0018,290,328
3761,2018-0018,291,328
3762,2018-0018,292,328
3763,2018-0018,290,616
3764,2018-0018,291,616
3765,2018-0018,292,616
3766,2018-0018,290,630
3767,2018-0018,291,630
3768,2018-0018,292,630
3769,2018-0018,290,682
3770,2018-0018,291,682
3771,2018-0018,292,682
3772,2018-0019,290,288
3773,2018-0019,291,288
3774,2018-0019,292,288
3775,2018-0019,290,390
3776,2018-0019,291,390
3777,2018-0019,292,390
3778,2018-0019,290,539
3779,2018-0019,291,539
3780,2018-0019,292,539
3781,2018-0019,290,661
3782,2018-0019,291,661
3783,2018-0019,292,661
3784,2018-0019,290,288
3785,2018-0019,291,288
3786,2018-0019,292,288
3787,2018-0019,290,390
3788,2018-0019,291,390
3789,2018-0019,292,390
3790,2018-0019,290,539
3791,2018-0019,291,539
3792,2018-0019,292,539
3793,2018-0019,290,661
3794,2018-0019,291,661
3795,2018-0019,292,661
3796,2018-0019,290,288
3797,2018-0019,291,288
3798,2018-0019,292,288
3799,2018-0019,290,390
3800,2018-0019,291,390
3801,2018-0019,292,390
3802,2018-0019,290,539
3803,2018-0019,291,539
3804,2018-0019,292,539
3805,2018-0019,290,661
3806,2018-0019,291,661
3807,2018-0019,292,661
3808,2018-0020,293,43
3809,2018-0020,293,228
3810,2018-0020,293,287
3811,2018-0020,293,289
3812,2018-0020,293,298
3813,2018-0020,293,328
3814,2018-0020,293,616
3815,2018-0020,293,630
3816,2018-0020,293,682
3817,2018-0021,294,290
3818,2018-0021,294,379
3819,2018-0022,295,126
3820,2018-0022,296,126
3821,2018-0022,295,154
3822,2018-0022,296,154
3823,2018-0022,295,156
3824,2018-0022,296,156
3825,2018-0022,295,173
3826,2018-0022,296,173
3827,2018-0022,295,283
3828,2018-0022,296,283
3829,2018-0022,295,291
3830,2018-0022,296,291
3831,2018-0022,295,383
3832,2018-0022,296,383
3833,2018-0022,295,457
3834,2018-0022,296,457
3835,2018-0022,295,546
3836,2018-0022,296,546
3837,2018-0022,295,601
3838,2018-0022,296,601
3839,2018-0022,295,611
3840,2018-0022,296,611
3841,2018-0022,295,126
3842,2018-0022,296,126
3843,2018-0022,295,154
3844,2018-0022,296,154
3845,2018-0022,295,156
3846,2018-0022,296,156
3847,2018-0022,295,173
3848,2018-0022,296,173
3849,2018-0022,295,283
3850,2018-0022,296,283
3851,2018-0022,295,291
3852,2018-0022,296,291
3853,2018-0022,295,383
3854,2018-0022,296,383
3855,2018-0022,295,457
3856,2018-0022,296,457
3857,2018-0022,295,546
3858,2018-0022,296,546
3859,2018-0022,295,601
3860,2018-0022,296,601
3861,2018-0022,295,611
3862,2018-0022,296,611
3863,2018-0023,295,126
3864,2018-0023,296,126
3865,2018-0023,295,154
3866,2018-0023,296,154
3867,2018-0023,295,156
3868,2018-0023,296,156
3869,2018-0023,295,173
3870,2018-0023,296,173
3871,2018-0023,295,283
3872,2018-0023,296,283
3873,2018-0023,295,291
3874,2018-0023,296,291
3875,2018-0023,295,383
3876,2018-0023,296,383
3877,2018-0023,295,457
3878,2018-0023,296,457
3879,2018-0023,295,546
3880,2018-0023,296,546
3881,2018-0023,295,601
3882,2018-0023,296,601
3883,2018-0023,295,611
3884,2018-0023,296,611
3885,2018-0023,295,126
3886,2018-0023,296,126
3887,2018-0023,295,154
3888,2018-0023,296,154
3889,2018-0023,295,156
3890,2018-0023,296,156
3891,2018-0023,295,173
3892,2018-0023,296,173
3893,2018-0023,295,283
3894,2018-0023,296,283
3895,2018-0023,295,291
3896,2018-0023,296,291
3897,2018-0023,295,383
3898,2018-0023,296,383
3899,2018-0023,295,457
3900,2018-0023,296,457
3901,2018-0023,295,546
3902,2018-0023,296,546
3903,2018-0023,295,601
3904,2018-0023,296,601
3905,2018-0023,295,611
3906,2018-0023,296,611
3907,2018-0024,297,292
3908,2018-0024,297,293
3909,2018-0024,297,301
3910,2018-0024,297,405
3911,2018-0025,298,292
3912,2018-0025,298,293
3913,2018-0025,298,301
3914,2018-0025,298,405
3915,2018-0026,299,33
3916,2018-0026,299,67
3917,2018-0026,299,82
3918,2018-0026,299,123
3919,2018-0026,299,244
3920,2018-0026,299,249
3921,2018-0026,299,294
3922,2018-0026,299,299
3923,2018-0026,299,519
3924,2018-0026,299,586
3925,2018-0026,299,624
3926,2018-0026,299,636
3927,2018-0026,299,693
3928,2018-0026,299,98
3929,2018-0026,299,158
3930,2018-0026,299,178
3931,2018-0026,299,295
3932,2018-0027,300,296
3933,2018-0027,300,540
3934,2018-0028,301,297
3935,2018-0029,302,43
3936,2018-0029,302,228
3937,2018-0029,302,287
3938,2018-0029,302,289
3939,2018-0029,302,298
3940,2018-0029,302,328
3941,2018-0029,302,616
3942,2018-0029,302,630
3943,2018-0029,302,682
3944,2018-0030,303,33
3945,2018-0030,303,67
3946,2018-0030,303,82
3947,2018-0030,303,123
3948,2018-0030,303,244
3949,2018-0030,303,249
3950,2018-0030,303,294
3951,2018-0030,303,299
3952,2018-0030,303,519
3953,2018-0030,303,586
3954,2018-0030,303,624
3955,2018-0030,303,636
3956,2018-0030,303,693
3957,2018-0031,304,285
3958,2018-0031,304,300
3959,2018-0031,304,429
3960,2018-0031,304,492
3961,2018-0031,304,531
3962,2018-0031,304,538
3963,2018-0031,304,610
3964,2018-0031,304,671
3965,2018-0031,304,677
3966,2018-0032,305,292
3967,2018-0032,305,293
3968,2018-0032,305,301
3969,2018-0032,305,405
3970,2018-0033,306,302
3971,2018-0034,307,303
3972,2018-0034,307,364
3973,2018-0034,307,659
3974,2018-0035,308,177
3975,2018-0035,308,304
3976,2018-0036,309,92
3977,2018-0036,309,167
3978,2018-0036,309,198
3979,2018-0036,309,305
3980,2018-0036,309,380
3981,2018-0036,309,402
3982,2018-0036,309,626
3983,2018-0037,310,200
3984,2018-0037,310,279
3985,2018-0037,310,306
3986,2018-0037,310,578
3987,2018-0038,311,307
3988,2018-0038,311,308
3989,2018-0039,312,45
3990,2018-0039,312,309
3991,2018-0039,312,509
3992,2018-0039,312,665
3993,2018-0040,313,36
3994,2018-0040,314,36
3995,2018-0040,315,36
3996,2018-0040,313,310
3997,2018-0040,314,310
3998,2018-0040,315,310
3999,2018-0040,313,445
4000,2018-0040,314,445
4001,2018-0040,315,445
4002,2018-0040,313,554
4003,2018-0040,314,554
4004,2018-0040,315,554
4005,2018-0040,313,621
4006,2018-0040,314,621
4007,2018-0040,315,621
4008,2018-0040,313,36
4009,2018-0040,314,36
4010,2018-0040,315,36
4011,2018-0040,313,310
4012,2018-0040,314,310
4013,2018-0040,315,310
4014,2018-0040,313,445
4015,2018-0040,314,445
4016,2018-0040,315,445
4017,2018-0040,313,554
4018,2018-0040,314,554
4019,2018-0040,315,554
4020,2018-0040,313,621
4021,2018-0040,314,621
4022,2018-0040,315,621
4023,2018-0040,313,36
4024,2018-0040,314,36
4025,2018-0040,315,36
4026,2018-0040,313,310
4027,2018-0040,314,310
4028,2018-0040,315,310
4029,2018-0040,313,445
4030,2018-0040,314,445
4031,2018-0040,315,445
4032,2018-0040,313,554
4033,2018-0040,314,554
4034,2018-0040,315,554
4035,2018-0040,313,621
4036,2018-0040,314,621
4037,2018-0040,315,621
4038,2018-0041,313,311
4039,2018-0041,314,311
4040,2018-0041,315,311
4041,2018-0041,313,477
4042,2018-0041,314,477
4043,2018-0041,315,477
4044,2018-0041,313,311
4045,2018-0041,314,311
4046,2018-0041,315,311
4047,2018-0041,313,477
4048,2018-0041,314,477
4049,2018-0041,315,477
4050,2018-0041,313,311
4051,2018-0041,314,311
4052,2018-0041,315,311
4053,2018-0041,313,477
4054,2018-0041,314,477
4055,2018-0041,315,477
4056,2018-0042,313,312
4057,2018-0042,314,312
4058,2018-0042,315,312
4059,2018-0042,313,312
4060,2018-0042,314,312
4061,2018-0042,315,312
4062,2018-0042,313,312
4063,2018-0042,314,312
4064,2018-0042,315,312
4065,2018-0043,316,100
4066,2018-0043,317,100
4067,2018-0043,316,189
4068,2018-0043,317,189
4069,2018-0043,316,313
4070,2018-0043,317,313
4071,2018-0043,316,344
4072,2018-0043,317,344
4073,2018-0043,316,395
4074,2018-0043,317,395
4075,2018-0043,316,417
4076,2018-0043,317,417
4077,2018-0043,316,447
4078,2018-0043,317,447
4079,2018-0043,316,450
4080,2018-0043,317,450
4081,2018-0043,316,487
4082,2018-0043,317,487
4083,2018-0043,316,517
4084,2018-0043,317,517
4085,2018-0043,316,525
4086,2018-0043,317,525
4087,2018-0043,316,100
4088,2018-0043,317,100
4089,2018-0043,316,189
4090,2018-0043,317,189
4091,2018-0043,316,313
4092,2018-0043,317,313
4093,2018-0043,316,344
4094,2018-0043,317,344
4095,2018-0043,316,395
4096,2018-0043,317,395
4097,2018-0043,316,417
4098,2018-0043,317,417
4099,2018-0043,316,447
4100,2018-0043,317,447
4101,2018-0043,316,450
4102,2018-0043,317,450
4103,2018-0043,316,487
4104,2018-0043,317,487
4105,2018-0043,316,517
4106,2018-0043,317,517
4107,2018-0043,316,525
4108,2018-0043,317,525
4109,2018-0044,316,314
4110,2018-0044,317,314
4111,2018-0044,316,694
4112,2018-0044,317,694
4113,2018-0044,316,314
4114,2018-0044,317,314
4115,2018-0044,316,694
4116,2018-0044,317,694
4117,2018-0045,318,52
4118,2018-0045,318,315
4119,2018-0045,318,698
4120,2018-0046,319,316
4121,2018-0047,320,139
4122,2018-0047,320,317
4123,2018-0047,320,524
4124,2018-0048,321,60
4125,2018-0048,321,80
4126,2018-0048,321,318
4127,2018-0048,321,579
4128,2018-0049,322,319
4129,2018-0050,323,172
4130,2018-0050,323,243
4131,2018-0050,323,320
4132,2018-0051,324,44
4133,2018-0051,324,321
4134,2018-0051,324,673
4135,2018-0052,325,38
4136,2018-0052,325,322
4137,2018-0053,326,86
4138,2018-0053,326,122
4139,2018-0053,326,143
4140,2018-0053,326,163
4141,2018-0053,326,323
4142,2018-0053,326,421
4143,2018-0053,326,437
4144,2018-0053,326,486
4145,2018-0053,326,565
4146,2018-0054,327,324
4147,2018-0055,328,23
4148,2018-0055,328,76
4149,2018-0055,328,166
4150,2018-0055,328,185
4151,2018-0055,328,222
4152,2018-0055,328,325
4153,2018-0055,328,338
4154,2018-0055,328,432
4155,2018-0055,328,468
4156,2018-0055,328,471
4157,2018-0055,328,552
4158,2018-0056,329,326
4159,2018-0056,329,581
4160,2018-0057,330,171
4161,2018-0057,331,171
4162,2018-0057,330,195
4163,2018-0057,331,195
4164,2018-0057,330,327
4165,2018-0057,331,327
4166,2018-0057,330,340
4167,2018-0057,331,340
4168,2018-0057,330,394
4169,2018-0057,331,394
4170,2018-0057,330,463
4171,2018-0057,331,463
4172,2018-0057,330,618
4173,2018-0057,331,618
4174,2018-0057,330,634
4175,2018-0057,331,634
4176,2018-0057,330,171
4177,2018-0057,331,171
4178,2018-0057,330,195
4179,2018-0057,331,195
4180,2018-0057,330,327
4181,2018-0057,331,327
4182,2018-0057,330,340
4183,2018-0057,331,340
4184,2018-0057,330,394
4185,2018-0057,331,394
4186,2018-0057,330,463
4187,2018-0057,331,463
4188,2018-0057,330,618
4189,2018-0057,331,618
4190,2018-0057,330,634
4191,2018-0057,331,634
4192,2018-0058,330,43
4193,2018-0058,331,43
4194,2018-0058,330,228
4195,2018-0058,331,228
4196,2018-0058,330,287
4197,2018-0058,331,287
4198,2018-0058,330,289
4199,2018-0058,331,289
4200,2018-0058,330,298
4201,2018-0058,331,298
4202,2018-0058,330,328
4203,2018-0058,331,328
4204,2018-0058,330,616
4205,2018-0058,331,616
4206,2018-0058,330,630
4207,2018-0058,331,630
4208,2018-0058,330,682
4209,2018-0058,331,682
4210,2018-0058,330,43
4211,2018-0058,331,43
4212,2018-0058,330,228
4213,2018-0058,331,228
4214,2018-0058,330,287
4215,2018-0058,331,287
4216,2018-0058,330,289
4217,2018-0058,331,289
4218,2018-0058,330,298
4219,2018-0058,331,298
4220,2018-0058,330,328
4221,2018-0058,331,328
4222,2018-0058,330,616
4223,2018-0058,331,616
4224,2018-0058,330,630
4225,2018-0058,331,630
4226,2018-0058,330,682
4227,2018-0058,331,682
4228,2018-0059,332,30
4229,2018-0059,333,30
4230,2018-0059,332,329
4231,2018-0059,333,329
4232,2018-0059,332,30
4233,2018-0059,333,30
4234,2018-0059,332,329
4235,2018-0059,333,329
4236,2018-0060,332,330
4237,2018-0060,333,330
4238,2018-0060,332,588
4239,2018-0060,333,588
4240,2018-0060,332,330
4241,2018-0060,333,330
4242,2018-0060,332,588
4243,2018-0060,333,588
4244,2018-0061,334,234
4245,2018-0061,334,331
4246,2018-0062,335,332
4247,2018-0063,336,333
4248,2018-0063,336,494
4249,2018-0063,336,571
4250,2018-0064,337,3
4251,2018-0064,337,6
4252,2018-0064,337,19
4253,2018-0064,337,41
4254,2018-0064,337,50
4255,2018-0064,337,55
4256,2018-0064,337,85
4257,2018-0064,337,136
4258,2018-0064,337,142
4259,2018-0064,337,261
4260,2018-0064,337,334
4261,2018-0064,337,356
4262,2018-0064,337,389
4263,2018-0064,337,476
4264,2018-0064,337,620
4265,2018-0064,337,684
4266,2018-0065,338,68
4267,2018-0065,338,107
4268,2018-0065,338,180
4269,2018-0065,338,335
4270,2018-0065,338,423
4271,2018-0065,338,484
4272,2018-0065,338,491
4273,2018-0066,339,336
4274,2018-0066,339,513
4275,2018-0066,339,606
4276,2018-0066,339,652
4277,2018-0066,339,692
4278,2018-0067,340,337
4279,2018-0068,341,23
4280,2018-0068,341,76
4281,2018-0068,341,166
4282,2018-0068,341,185
4283,2018-0068,341,222
4284,2018-0068,341,325
4285,2018-0068,341,338
4286,2018-0068,341,432
4287,2018-0068,341,468
4288,2018-0068,341,471
4289,2018-0068,341,552
4290,2018-0069,342,339
4291,2018-0069,342,448
4292,2018-0069,342,502
4293,2018-0070,343,171
4294,2018-0070,343,195
4295,2018-0070,343,327
4296,2018-0070,343,340
4297,2018-0070,343,394
4298,2018-0070,343,463
4299,2018-0070,343,618
4300,2018-0070,343,634
4301,2018-0071,344,34
4302,2018-0071,344,165
4303,2018-0071,344,341
4304,2018-0071,344,353
4305,2018-0071,344,359
4306,2018-0071,344,373
4307,2018-0071,344,403
4308,2018-0071,344,436
4309,2018-0071,344,451
4310,2018-0071,344,512
4311,2018-0071,344,530
4312,2018-0071,344,534
4313,2018-0071,344,561
4314,2018-0072,345,81
4315,2018-0072,346,81
4316,2018-0072,345,87
4317,2018-0072,346,87
4318,2018-0072,345,140
4319,2018-0072,346,140
4320,2018-0072,345,266
4321,2018-0072,346,266
4322,2018-0072,345,342
4323,2018-0072,346,342
4324,2018-0072,345,361
4325,2018-0072,346,361
4326,2018-0072,345,378
4327,2018-0072,346,378
4328,2018-0072,345,398
4329,2018-0072,346,398
4330,2018-0072,345,446
4331,2018-0072,346,446
4332,2018-0072,345,587
4333,2018-0072,346,587
4334,2018-0072,345,604
4335,2018-0072,346,604
4336,2018-0072,345,641
4337,2018-0072,346,641
4338,2018-0072,345,668
4339,2018-0072,346,668
4340,2018-0072,345,697
4341,2018-0072,346,697
4342,2018-0072,345,81
4343,2018-0072,346,81
4344,2018-0072,345,87
4345,2018-0072,346,87
4346,2018-0072,345,140
4347,2018-0072,346,140
4348,2018-0072,345,266
4349,2018-0072,346,266
4350,2018-0072,345,342
4351,2018-0072,346,342
4352,2018-0072,345,361
4353,2018-0072,346,361
4354,2018-0072,345,378
4355,2018-0072,346,378
4356,2018-0072,345,398
4357,2018-0072,346,398
4358,2018-0072,345,446
4359,2018-0072,346,446
4360,2018-0072,345,587
4361,2018-0072,346,587
4362,2018-0072,345,604
4363,2018-0072,346,604
4364,2018-0072,345,641
4365,2018-0072,346,641
4366,2018-0072,345,668
4367,2018-0072,346,668
