HechoVictimaID,ID_HECHO,FechaID,VictimaID,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO,FECHA,AAAA,MM,DD,HORA,HH
6325,2019-0095,510,165,CONDUCTOR,MASCULINO,,2017-04-10,2019-11-20,2019,11,20,0 days 15:30:00,15
6326,2019-0095,510,341,CONDUCTOR,MASCULINO,,2018-07-10,2019-11-20,2019,11,20,0 days 15:30:00,15
6327,2019-0095,510,353,CONDUCTOR,MASCULINO,,2018-08-02,2019-11-20,2019,11,20,0 days 15:30:00,15
6328,2019-0095,510,359,CONDUCTOR,MASCULINO,,2018-08-17,2019-11-20,2019,11,20,0 days 15:30:00,15
6329,2019-0095,510,373,CONDUCTOR,MASCULINO,,2018-09-21,2019-11-20,2019,11,20,0 days 15:30:00,15
6330,2019-0095,510,403,CONDUCTOR,MASCULINO,,2018-12-03,2019-11-20,2019,11,20,0 days 15:30:00,15
6331,2019-0095,510,436,CONDUCTOR,MASCULINO,,2019-03-26,2019-11-20,2019,11,20,0 days 15:30:00,15
6332,2019-0095,510,451,CONDUCTOR,MASCULINO,,2019-04-21,2019-11-20,2019,11,20,0 days 15:30:00,15
6333,2019-0095,510,512,CONDUCTOR,MASCULINO,,2019-11-20,2019-11-20,2019,11,20,0 days 15:30:00,15
6334,2019-0095,510,530,CONDUCTOR,MASCULINO,,2020-02-08,2019-11-20,2019,11,20,0 days 15:30:00,15
6335,2019-0095,510,534,CONDUCTOR,MASCULINO,,2020-02-27,2019-11-20,2019,11,20,0 days 15:30:00,15
6336,2019-0095,510,561,CONDUCTOR,MASCULINO,,2020-09-12,2019-11-20,2019,11,20,0 days 15:30:00,15
6337,2019-0096,511,336,PEATON,MASCULINO,73.0,2018-06-28,2019-11-22,2019,11,22,0 days 19:33:00,19
6338,2019-0096,511,513,PEATON,MASCULINO,73.0,2019-11-22,2019-11-22,2019,11,22,0 days 19:33:00,19
6339,2019-0096,511,606,PEATON,MASCULINO,73.0,2021-01-14,2019-11-22,2019,11,22,0 days 19:33:00,19
6340,2019-0096,511,652,PEATON,MASCULINO,73.0,2021-06-16,2019-11-22,2019,11,22,0 days 19:33:00,19
6341,2019-0096,511,692,PEATON,MASCULINO,73.0,2022-01-03,2019-11-22,2019,11,22,0 days 19:33:00,19
6342,2019-0097,512,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2019-11-25,2019,11,25,0 days 08:50:00,8
6343,2019-0097,513,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2019-11-25,2019,11,25,0 days 14:00:00,14
6344,2019-0097,512,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2019-11-25,2019,11,25,0 days 08:50:00,8
6345,2019-0097,513,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2019-11-25,2019,11,25,0 days 14:00:00,14
6346,2019-0097,512,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2019-11-25,2019,11,25,0 days 08:50:00,8
6347,2019-0097,513,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2019-11-25,2019,11,25,0 days 14:00:00,14
6348,2019-0097,512,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2019-11-25,2019,11,25,0 days 08:50:00,8
6349,2019-0097,513,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2019-11-25,2019,11,25,0 days 14:00:00,14
6350,2019-0097,512,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2019-11-25,2019,11,25,0 days 08:50:00,8
6351,2019-0097,513,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2019-11-25,2019,11,25,0 days 14:00:00,14
6352,2019-0097,512,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2019-11-25,2019,11,25,0 days 08:50:00,8
6353,2019-0097,513,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2019-11-25,2019,11,25,0 days 14:00:00,14
6354,2019-0097,512,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2019-11-25,2019,11,25,0 days 08:50:00,8
6355,2019-0097,513,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2019-11-25,2019,11,25,0 days 14:00:00,14
6356,2019-0097,512,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2019-11-25,2019,11,25,0 days 08:50:00,8
6357,2019-0097,513,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2019-11-25,2019,11,25,0 days 14:00:00,14
6358,2019-0097,512,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2019-11-25,2019,11,25,0 days 08:50:00,8
6359,2019-0097,513,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2019-11-25,2019,11,25,0 days 14:00:00,14
6360,2019-0097,512,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2019-11-25,2019,11,25,0 days 08:50:00,8
6361,2019-0097,513,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2019-11-25,2019,11,25,0 days 14:00:00,14
6362,2019-0098,512,515,PASAJERO_ACOMPAÑANTE,FEMENINO,61.0,2019-11-29,2019-11-25,2019,11,25,0 days 08:50:00,8
6363,2019-0098,513,515,PASAJERO_ACOMPAÑANTE,FEMENINO,61.0,2019-11-29,2019-11-25,2019,11,25,0 days 14:00:00,14
6364,2019-0098,512,515,PASAJERO_ACOMPAÑANTE,FEMENINO,61.0,2019-11-29,2019-11-25,2019,11,25,0 days 08:50:00,8
6365,2019-0098,513,515,PASAJERO_ACOMPAÑANTE,FEMENINO,61.0,2019-11-29,2019-11-25,2019,11,25,0 days 14:00:00,14
6366,2019-0100,514,116,CONDUCTOR,MASCULINO,38.0,,2019-12-05,2019,12,5,0 days 17:30:00,17
6367,2019-0100,514,125,CONDUCTOR,MASCULINO,38.0,2016-12-26,2019-12-05,2019,12,5,0 days 17:30:00,17
6368,2019-0100,514,516,CONDUCTOR,MASCULINO,38.0,2019-12-18,2019-12-05,2019,12,5,0 days 17:30:00,17
6369,2019-0100,514,683,CONDUCTOR,MASCULINO,38.0,2021-11-06,2019-12-05,2019,12,5,0 days 17:30:00,17
6370,2019-0101,515,100,CONDUCTOR,MASCULINO,25.0,2016-10-23,2019-12-17,2019,12,17,0 days 04:20:00,4
6371,2019-0101,516,100,CONDUCTOR,MASCULINO,25.0,2016-10-23,2019-12-17,2019,12,17,0 days 14:30:00,14
6372,2019-0101,515,189,CONDUCTOR,MASCULINO,25.0,2017-06-03,2019-12-17,2019,12,17,0 days 04:20:00,4
6373,2019-0101,516,189,CONDUCTOR,MASCULINO,25.0,2017-06-03,2019-12-17,2019,12,17,0 days 14:30:00,14
6374,2019-0101,515,313,CONDUCTOR,MASCULINO,25.0,2018-04-29,2019-12-17,2019,12,17,0 days 04:20:00,4
6375,2019-0101,516,313,CONDUCTOR,MASCULINO,25.0,2018-04-29,2019-12-17,2019,12,17,0 days 14:30:00,14
6376,2019-0101,515,344,CONDUCTOR,MASCULINO,25.0,2018-07-14,2019-12-17,2019,12,17,0 days 04:20:00,4
6377,2019-0101,516,344,CONDUCTOR,MASCULINO,25.0,2018-07-14,2019-12-17,2019,12,17,0 days 14:30:00,14
6378,2019-0101,515,395,CONDUCTOR,MASCULINO,25.0,2018-11-12,2019-12-17,2019,12,17,0 days 04:20:00,4
6379,2019-0101,516,395,CONDUCTOR,MASCULINO,25.0,2018-11-12,2019-12-17,2019,12,17,0 days 14:30:00,14
6380,2019-0101,515,417,CONDUCTOR,MASCULINO,25.0,2019-01-08,2019-12-17,2019,12,17,0 days 04:20:00,4
6381,2019-0101,516,417,CONDUCTOR,MASCULINO,25.0,2019-01-08,2019-12-17,2019,12,17,0 days 14:30:00,14
6382,2019-0101,515,447,CONDUCTOR,MASCULINO,25.0,2019-04-09,2019-12-17,2019,12,17,0 days 04:20:00,4
6383,2019-0101,516,447,CONDUCTOR,MASCULINO,25.0,2019-04-09,2019-12-17,2019,12,17,0 days 14:30:00,14
6384,2019-0101,515,450,CONDUCTOR,MASCULINO,25.0,2019-04-18,2019-12-17,2019,12,17,0 days 04:20:00,4
6385,2019-0101,516,450,CONDUCTOR,MASCULINO,25.0,2019-04-18,2019-12-17,2019,12,17,0 days 14:30:00,14
6386,2019-0101,515,487,CONDUCTOR,MASCULINO,25.0,2019-08-22,2019-12-17,2019,12,17,0 days 04:20:00,4
6387,2019-0101,516,487,CONDUCTOR,MASCULINO,25.0,2019-08-22,2019-12-17,2019,12,17,0 days 14:30:00,14
6388,2019-0101,515,517,CONDUCTOR,MASCULINO,25.0,2019-12-17,2019-12-17,2019,12,17,0 days 04:20:00,4
6389,2019-0101,516,517,CONDUCTOR,MASCULINO,25.0,2019-12-17,2019-12-17,2019,12,17,0 days 14:30:00,14
6390,2019-0101,515,525,CONDUCTOR,MASCULINO,25.0,2020-02-10,2019-12-17,2019,12,17,0 days 04:20:00,4
6391,2019-0101,516,525,CONDUCTOR,MASCULINO,25.0,2020-02-10,2019-12-17,2019,12,17,0 days 14:30:00,14
6392,2019-0101,515,100,CONDUCTOR,MASCULINO,25.0,2016-10-23,2019-12-17,2019,12,17,0 days 04:20:00,4
6393,2019-0101,516,100,CONDUCTOR,MASCULINO,25.0,2016-10-23,2019-12-17,2019,12,17,0 days 14:30:00,14
6394,2019-0101,515,189,CONDUCTOR,MASCULINO,25.0,2017-06-03,2019-12-17,2019,12,17,0 days 04:20:00,4
6395,2019-0101,516,189,CONDUCTOR,MASCULINO,25.0,2017-06-03,2019-12-17,2019,12,17,0 days 14:30:00,14
6396,2019-0101,515,313,CONDUCTOR,MASCULINO,25.0,2018-04-29,2019-12-17,2019,12,17,0 days 04:20:00,4
6397,2019-0101,516,313,CONDUCTOR,MASCULINO,25.0,2018-04-29,2019-12-17,2019,12,17,0 days 14:30:00,14
6398,2019-0101,515,344,CONDUCTOR,MASCULINO,25.0,2018-07-14,2019-12-17,2019,12,17,0 days 04:20:00,4
6399,2019-0101,516,344,CONDUCTOR,MASCULINO,25.0,2018-07-14,2019-12-17,2019,12,17,0 days 14:30:00,14
6400,2019-0101,515,395,CONDUCTOR,MASCULINO,25.0,2018-11-12,2019-12-17,2019,12,17,0 days 04:20:00,4
6401,2019-0101,516,395,CONDUCTOR,MASCULINO,25.0,2018-11-12,2019-12-17,2019,12,17,0 days 14:30:00,14
6402,2019-0101,515,417,CONDUCTOR,MASCULINO,25.0,2019-01-08,2019-12-17,2019,12,17,0 days 04:20:00,4
6403,2019-0101,516,417,CONDUCTOR,MASCULINO,25.0,2019-01-08,2019-12-17,2019,12,17,0 days 14:30:00,14
6404,2019-0101,515,447,CONDUCTOR,MASCULINO,25.0,2019-04-09,2019-12-17,2019,12,17,0 days 04:20:00,4
6405,2019-0101,516,447,CONDUCTOR,MASCULINO,25.0,2019-04-09,2019-12-17,2019,12,17,0 days 14:30:00,14
6406,2019-0101,515,450,CONDUCTOR,MASCULINO,25.0,2019-04-18,2019-12-17,2019,12,17,0 days 04:20:00,4
6407,2019-0101,516,450,CONDUCTOR,MASCULINO,25.0,2019-04-18,2019-12-17,2019,12,17,0 days 14:30:00,14
6408,2019-0101,515,487,CONDUCTOR,MASCULINO,25.0,2019-08-22,2019-12-17,2019,12,17,0 days 04:20:00,4
6409,2019-0101,516,487,CONDUCTOR,MASCULINO,25.0,2019-08-22,2019-12-17,2019,12,17,0 days 14:30:00,14
6410,2019-0101,515,517,CONDUCTOR,MASCULINO,25.0,2019-12-17,2019-12-17,2019,12,17,0 days 04:20:00,4
6411,2019-0101,516,517,CONDUCTOR,MASCULINO,25.0,2019-12-17,2019-12-17,2019,12,17,0 days 14:30:00,14
6412,2019-0101,515,525,CONDUCTOR,MASCULINO,25.0,2020-02-10,2019-12-17,2019,12,17,0 days 04:20:00,4
6413,2019-0101,516,525,CONDUCTOR,MASCULINO,25.0,2020-02-10,2019-12-17,2019,12,17,0 days 14:30:00,14
6414,2019-0102,515,4,CONDUCTOR,MASCULINO,18.0,,2019-12-17,2019,12,17,0 days 04:20:00,4
6415,2019-0102,516,4,CONDUCTOR,MASCULINO,18.0,,2019-12-17,2019,12,17,0 days 14:30:00,14
6416,2019-0102,515,8,CONDUCTOR,MASCULINO,18.0,2016-01-29,2019-12-17,2019,12,17,0 days 04:20:00,4
6417,2019-0102,516,8,CONDUCTOR,MASCULINO,18.0,2016-01-29,2019-12-17,2019,12,17,0 days 14:30:00,14
6418,2019-0102,515,129,CONDUCTOR,MASCULINO,18.0,2017-01-02,2019-12-17,2019,12,17,0 days 04:20:00,4
6419,2019-0102,516,129,CONDUCTOR,MASCULINO,18.0,2017-01-02,2019-12-17,2019,12,17,0 days 14:30:00,14
6420,2019-0102,515,518,CONDUCTOR,MASCULINO,18.0,2019-12-18,2019-12-17,2019,12,17,0 days 04:20:00,4
6421,2019-0102,516,518,CONDUCTOR,MASCULINO,18.0,2019-12-18,2019-12-17,2019,12,17,0 days 14:30:00,14
6422,2019-0102,515,4,CONDUCTOR,MASCULINO,18.0,,2019-12-17,2019,12,17,0 days 04:20:00,4
6423,2019-0102,516,4,CONDUCTOR,MASCULINO,18.0,,2019-12-17,2019,12,17,0 days 14:30:00,14
6424,2019-0102,515,8,CONDUCTOR,MASCULINO,18.0,2016-01-29,2019-12-17,2019,12,17,0 days 04:20:00,4
6425,2019-0102,516,8,CONDUCTOR,MASCULINO,18.0,2016-01-29,2019-12-17,2019,12,17,0 days 14:30:00,14
6426,2019-0102,515,129,CONDUCTOR,MASCULINO,18.0,2017-01-02,2019-12-17,2019,12,17,0 days 04:20:00,4
6427,2019-0102,516,129,CONDUCTOR,MASCULINO,18.0,2017-01-02,2019-12-17,2019,12,17,0 days 14:30:00,14
6428,2019-0102,515,518,CONDUCTOR,MASCULINO,18.0,2019-12-18,2019-12-17,2019,12,17,0 days 04:20:00,4
6429,2019-0102,516,518,CONDUCTOR,MASCULINO,18.0,2019-12-18,2019-12-17,2019,12,17,0 days 14:30:00,14
6430,2019-0103,517,33,CONDUCTOR,MASCULINO,24.0,2016-03-31,2019-12-18,2019,12,18,0 days 11:30:00,11
6431,2019-0103,517,67,CONDUCTOR,MASCULINO,24.0,2016-07-15,2019-12-18,2019,12,18,0 days 11:30:00,11
6432,2019-0103,517,82,CONDUCTOR,MASCULINO,24.0,2016-08-27,2019-12-18,2019,12,18,0 days 11:30:00,11
6433,2019-0103,517,123,CONDUCTOR,MASCULINO,24.0,2016-12-16,2019-12-18,2019,12,18,0 days 11:30:00,11
6434,2019-0103,517,244,CONDUCTOR,MASCULINO,24.0,2017-11-07,2019-12-18,2019,12,18,0 days 11:30:00,11
6435,2019-0103,517,249,CONDUCTOR,MASCULINO,24.0,2017-11-19,2019-12-18,2019,12,18,0 days 11:30:00,11
6436,2019-0103,517,294,CONDUCTOR,MASCULINO,24.0,2018-03-09,2019-12-18,2019,12,18,0 days 11:30:00,11
6437,2019-0103,517,299,CONDUCTOR,MASCULINO,24.0,2018-03-20,2019-12-18,2019,12,18,0 days 11:30:00,11
6438,2019-0103,517,519,CONDUCTOR,MASCULINO,24.0,2019-12-18,2019-12-18,2019,12,18,0 days 11:30:00,11
6439,2019-0103,517,586,CONDUCTOR,MASCULINO,24.0,2020-12-06,2019-12-18,2019,12,18,0 days 11:30:00,11
6440,2019-0103,517,624,CONDUCTOR,MASCULINO,24.0,2021-03-01,2019-12-18,2019,12,18,0 days 11:30:00,11
6441,2019-0103,517,636,CONDUCTOR,MASCULINO,24.0,2021-05-03,2019-12-18,2019,12,18,0 days 11:30:00,11
6442,2019-0103,517,693,CONDUCTOR,MASCULINO,24.0,2021-12-11,2019-12-18,2019,12,18,0 days 11:30:00,11
6443,2019-0104,518,146,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2017-02-26,2019-12-21,2019,12,21,0 days 04:25:00,4
6444,2019-0104,518,362,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2018-08-19,2019-12-21,2019,12,21,0 days 04:25:00,4
6445,2019-0104,518,514,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-11-25,2019-12-21,2019,12,21,0 days 04:25:00,4
6446,2019-0104,518,520,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2019-12-22,2019-12-21,2019,12,21,0 days 04:25:00,4
6447,2019-0104,518,607,PASAJERO_ACOMPAÑANTE,FEMENINO,23.0,2021-01-12,2019-12-21,2019,12,21,0 days 04:25:00,4
6448,2020-0001,520,521,PEATON,FEMENINO,87.0,2020-01-04,2020-01-04,2020,1,4,0 days 10:40:00,10
6449,2020-0001,520,541,PEATON,FEMENINO,87.0,2020-03-14,2020-01-04,2020,1,4,0 days 10:40:00,10
6450,2020-0002,521,39,CONDUCTOR,MASCULINO,36.0,2016-04-20,2020-01-05,2020,1,5,0 days 20:00:00,20
6451,2020-0002,521,133,CONDUCTOR,MASCULINO,36.0,2017-01-16,2020-01-05,2020,1,5,0 days 20:00:00,20
6452,2020-0002,521,210,CONDUCTOR,MASCULINO,36.0,2017-08-06,2020-01-05,2020,1,5,0 days 20:00:00,20
6453,2020-0002,521,237,CONDUCTOR,MASCULINO,36.0,2017-10-14,2020-01-05,2020,1,5,0 days 20:00:00,20
6454,2020-0002,521,522,CONDUCTOR,MASCULINO,36.0,2020-01-07,2020-01-05,2020,1,5,0 days 20:00:00,20
6455,2020-0002,521,602,CONDUCTOR,MASCULINO,36.0,2021-01-06,2020-01-05,2020,1,5,0 days 20:00:00,20
6456,2020-0002,521,627,CONDUCTOR,MASCULINO,36.0,2021-03-15,2020-01-05,2020,1,5,0 days 20:00:00,20
6457,2020-0002,521,637,CONDUCTOR,MASCULINO,36.0,2021-05-09,2020-01-05,2020,1,5,0 days 20:00:00,20
6458,2020-0003,522,523,PEATON,MASCULINO,44.0,2020-01-11,2020-01-11,2020,1,11,0 days 06:00:00,6
6459,2020-0003,522,560,PEATON,MASCULINO,44.0,2020-09-01,2020-01-11,2020,1,11,0 days 06:00:00,6
6460,2020-0004,523,139,PEATON,MASCULINO,82.0,2017-02-21,2020-01-14,2020,1,14,0 days 21:40:00,21
6461,2020-0004,524,139,PEATON,MASCULINO,82.0,2017-02-21,2020-01-14,2020,1,14,0 days 06:00:00,6
6462,2020-0004,523,317,PEATON,MASCULINO,82.0,2018-05-09,2020-01-14,2020,1,14,0 days 21:40:00,21
6463,2020-0004,524,317,PEATON,MASCULINO,82.0,2018-05-09,2020-01-14,2020,1,14,0 days 06:00:00,6
6464,2020-0004,523,524,PEATON,MASCULINO,82.0,2020-01-15,2020-01-14,2020,1,14,0 days 21:40:00,21
6465,2020-0004,524,524,PEATON,MASCULINO,82.0,2020-01-15,2020-01-14,2020,1,14,0 days 06:00:00,6
6466,2020-0004,523,139,PEATON,MASCULINO,82.0,2017-02-21,2020-01-14,2020,1,14,0 days 21:40:00,21
6467,2020-0004,524,139,PEATON,MASCULINO,82.0,2017-02-21,2020-01-14,2020,1,14,0 days 06:00:00,6
6468,2020-0004,523,317,PEATON,MASCULINO,82.0,2018-05-09,2020-01-14,2020,1,14,0 days 21:40:00,21
6469,2020-0004,524,317,PEATON,MASCULINO,82.0,2018-05-09,2020-01-14,2020,1,14,0 days 06:00:00,6
6470,2020-0004,523,524,PEATON,MASCULINO,82.0,2020-01-15,2020-01-14,2020,1,14,0 days 21:40:00,21
6471,2020-0004,524,524,PEATON,MASCULINO,82.0,2020-01-15,2020-01-14,2020,1,14,0 days 06:00:00,6
6472,2020-0005,523,100,CONDUCTOR,MASCULINO,25.0,2016-10-23,2020-01-14,2020,1,14,0 days 21:40:00,21
6473,2020-0005,524,100,CONDUCTOR,MASCULINO,25.0,2016-10-23,2020-01-14,2020,1,14,0 days 06:00:00,6
6474,2020-0005,523,189,CONDUCTOR,MASCULINO,25.0,2017-06-03,2020-01-14,2020,1,14,0 days 21:40:00,21
6475,2020-0005,524,189,CONDUCTOR,MASCULINO,25.0,2017-06-03,2020-01-14,2020,1,14,0 days 06:00:00,6
6476,2020-0005,523,313,CONDUCTOR,MASCULINO,25.0,2018-04-29,2020-01-14,2020,1,14,0 days 21:40:00,21
6477,2020-0005,524,313,CONDUCTOR,MASCULINO,25.0,2018-04-29,2020-01-14,2020,1,14,0 days 06:00:00,6
6478,2020-0005,523,344,CONDUCTOR,MASCULINO,25.0,2018-07-14,2020-01-14,2020,1,14,0 days 21:40:00,21
6479,2020-0005,524,344,CONDUCTOR,MASCULINO,25.0,2018-07-14,2020-01-14,2020,1,14,0 days 06:00:00,6
6480,2020-0005,523,395,CONDUCTOR,MASCULINO,25.0,2018-11-12,2020-01-14,2020,1,14,0 days 21:40:00,21
6481,2020-0005,524,395,CONDUCTOR,MASCULINO,25.0,2018-11-12,2020-01-14,2020,1,14,0 days 06:00:00,6
6482,2020-0005,523,417,CONDUCTOR,MASCULINO,25.0,2019-01-08,2020-01-14,2020,1,14,0 days 21:40:00,21
6483,2020-0005,524,417,CONDUCTOR,MASCULINO,25.0,2019-01-08,2020-01-14,2020,1,14,0 days 06:00:00,6
6484,2020-0005,523,447,CONDUCTOR,MASCULINO,25.0,2019-04-09,2020-01-14,2020,1,14,0 days 21:40:00,21
6485,2020-0005,524,447,CONDUCTOR,MASCULINO,25.0,2019-04-09,2020-01-14,2020,1,14,0 days 06:00:00,6
6486,2020-0005,523,450,CONDUCTOR,MASCULINO,25.0,2019-04-18,2020-01-14,2020,1,14,0 days 21:40:00,21
6487,2020-0005,524,450,CONDUCTOR,MASCULINO,25.0,2019-04-18,2020-01-14,2020,1,14,0 days 06:00:00,6
6488,2020-0005,523,487,CONDUCTOR,MASCULINO,25.0,2019-08-22,2020-01-14,2020,1,14,0 days 21:40:00,21
6489,2020-0005,524,487,CONDUCTOR,MASCULINO,25.0,2019-08-22,2020-01-14,2020,1,14,0 days 06:00:00,6
6490,2020-0005,523,517,CONDUCTOR,MASCULINO,25.0,2019-12-17,2020-01-14,2020,1,14,0 days 21:40:00,21
6491,2020-0005,524,517,CONDUCTOR,MASCULINO,25.0,2019-12-17,2020-01-14,2020,1,14,0 days 06:00:00,6
6492,2020-0005,523,525,CONDUCTOR,MASCULINO,25.0,2020-02-10,2020-01-14,2020,1,14,0 days 21:40:00,21
6493,2020-0005,524,525,CONDUCTOR,MASCULINO,25.0,2020-02-10,2020-01-14,2020,1,14,0 days 06:00:00,6
6494,2020-0005,523,100,CONDUCTOR,MASCULINO,25.0,2016-10-23,2020-01-14,2020,1,14,0 days 21:40:00,21
6495,2020-0005,524,100,CONDUCTOR,MASCULINO,25.0,2016-10-23,2020-01-14,2020,1,14,0 days 06:00:00,6
6496,2020-0005,523,189,CONDUCTOR,MASCULINO,25.0,2017-06-03,2020-01-14,2020,1,14,0 days 21:40:00,21
6497,2020-0005,524,189,CONDUCTOR,MASCULINO,25.0,2017-06-03,2020-01-14,2020,1,14,0 days 06:00:00,6
6498,2020-0005,523,313,CONDUCTOR,MASCULINO,25.0,2018-04-29,2020-01-14,2020,1,14,0 days 21:40:00,21
6499,2020-0005,524,313,CONDUCTOR,MASCULINO,25.0,2018-04-29,2020-01-14,2020,1,14,0 days 06:00:00,6
6500,2020-0005,523,344,CONDUCTOR,MASCULINO,25.0,2018-07-14,2020-01-14,2020,1,14,0 days 21:40:00,21
6501,2020-0005,524,344,CONDUCTOR,MASCULINO,25.0,2018-07-14,2020-01-14,2020,1,14,0 days 06:00:00,6
6502,2020-0005,523,395,CONDUCTOR,MASCULINO,25.0,2018-11-12,2020-01-14,2020,1,14,0 days 21:40:00,21
6503,2020-0005,524,395,CONDUCTOR,MASCULINO,25.0,2018-11-12,2020-01-14,2020,1,14,0 days 06:00:00,6
6504,2020-0005,523,417,CONDUCTOR,MASCULINO,25.0,2019-01-08,2020-01-14,2020,1,14,0 days 21:40:00,21
6505,2020-0005,524,417,CONDUCTOR,MASCULINO,25.0,2019-01-08,2020-01-14,2020,1,14,0 days 06:00:00,6
6506,2020-0005,523,447,CONDUCTOR,MASCULINO,25.0,2019-04-09,2020-01-14,2020,1,14,0 days 21:40:00,21
6507,2020-0005,524,447,CONDUCTOR,MASCULINO,25.0,2019-04-09,2020-01-14,2020,1,14,0 days 06:00:00,6
6508,2020-0005,523,450,CONDUCTOR,MASCULINO,25.0,2019-04-18,2020-01-14,2020,1,14,0 days 21:40:00,21
6509,2020-0005,524,450,CONDUCTOR,MASCULINO,25.0,2019-04-18,2020-01-14,2020,1,14,0 days 06:00:00,6
6510,2020-0005,523,487,CONDUCTOR,MASCULINO,25.0,2019-08-22,2020-01-14,2020,1,14,0 days 21:40:00,21
6511,2020-0005,524,487,CONDUCTOR,MASCULINO,25.0,2019-08-22,2020-01-14,2020,1,14,0 days 06:00:00,6
6512,2020-0005,523,517,CONDUCTOR,MASCULINO,25.0,2019-12-17,2020-01-14,2020,1,14,0 days 21:40:00,21
6513,2020-0005,524,517,CONDUCTOR,MASCULINO,25.0,2019-12-17,2020-01-14,2020,1,14,0 days 06:00:00,6
6514,2020-0005,523,525,CONDUCTOR,MASCULINO,25.0,2020-02-10,2020-01-14,2020,1,14,0 days 21:40:00,21
6515,2020-0005,524,525,CONDUCTOR,MASCULINO,25.0,2020-02-10,2020-01-14,2020,1,14,0 days 06:00:00,6
6516,2020-0006,525,51,CONDUCTOR,MASCULINO,23.0,,2020-01-20,2020,1,20,0 days 12:55:00,12
6517,2020-0006,525,63,CONDUCTOR,MASCULINO,23.0,2016-07-03,2020-01-20,2020,1,20,0 days 12:55:00,12
6518,2020-0006,525,117,CONDUCTOR,MASCULINO,23.0,2016-11-30,2020-01-20,2020,1,20,0 days 12:55:00,12
6519,2020-0006,525,134,CONDUCTOR,MASCULINO,23.0,2017-01-16,2020-01-20,2020,1,20,0 days 12:55:00,12
6520,2020-0006,525,145,CONDUCTOR,MASCULINO,23.0,2017-02-24,2020-01-20,2020,1,20,0 days 12:55:00,12
6521,2020-0006,525,241,CONDUCTOR,MASCULINO,23.0,2017-10-27,2020-01-20,2020,1,20,0 days 12:55:00,12
6522,2020-0006,525,242,CONDUCTOR,MASCULINO,23.0,2017-10-30,2020-01-20,2020,1,20,0 days 12:55:00,12
6523,2020-0006,525,363,CONDUCTOR,MASCULINO,23.0,2018-08-20,2020-01-20,2020,1,20,0 days 12:55:00,12
6524,2020-0006,525,386,CONDUCTOR,MASCULINO,23.0,2018-10-30,2020-01-20,2020,1,20,0 days 12:55:00,12
6525,2020-0006,525,419,CONDUCTOR,MASCULINO,23.0,2019-01-12,2020-01-20,2020,1,20,0 days 12:55:00,12
6526,2020-0006,525,438,CONDUCTOR,MASCULINO,23.0,2019-03-16,2020-01-20,2020,1,20,0 days 12:55:00,12
6527,2020-0006,525,526,CONDUCTOR,MASCULINO,23.0,2020-01-20,2020-01-20,2020,1,20,0 days 12:55:00,12
6528,2020-0007,526,24,PEATON,MASCULINO,52.0,2016-03-12,2020-01-27,2020,1,27,0 days 00:37:00,0
6529,2020-0007,526,527,PEATON,MASCULINO,52.0,2020-01-27,2020-01-27,2020,1,27,0 days 00:37:00,0
6530,2020-0008,527,254,CONDUCTOR,MASCULINO,49.0,2017-11-28,2020-01-30,2020,1,30,0 days 07:10:00,7
6531,2020-0008,527,528,CONDUCTOR,MASCULINO,49.0,2020-01-30,2020-01-30,2020,1,30,0 days 07:10:00,7
6532,2020-0008,527,572,CONDUCTOR,MASCULINO,49.0,2020-11-05,2020-01-30,2020,1,30,0 days 07:10:00,7
